squad_id,line,name,m,ws,bs,s,t,w,a,ld,sv,cost,cost_description,models_per_unit,cost_including_wargear,base_size,base_size_descr
2532,4,Soul Weaver,"7""",3+,3+,3,3,1,3,8,4+,20,,0-1,FALSE,28mm,
2532,5,Way Seeker,"7""",3+,3+,3,3,1,3,8,4+,25,,0-1,FALSE,28mm,
2533,1,Shroud Runner,"16""",3+,2+,3,4,3,2,7,4+,30,,3-6,FALSE,60mm flying base,
2534,1,Troupe Master,"8""",2+,2+,3,3,5,6,9,6+,75,,1,FALSE,25mm,
2535,1,Shadowseer,"8""",2+,2+,3,3,5,4,9,6+,100,,1,FALSE,25mm,
2536,1,Player,"8""",3+,3+,3,3,1,4,8,6+,13,,4-11,FALSE,25mm,
2536,2,Lead Player,"8""",3+,3+,3,3,2,4,8,6+,13,,1,FALSE,25mm,
2537,1,Death Jester,"8""",2+,2+,3,3,5,5,9,6+,70,,1,FALSE,25mm,
2538,1,Solitaire,"12""",2+,2+,4,4,5,8,9,6+,110,,1,FALSE,25mm,
2539,1,Skyweaver,"16""",3+,3+,3,4,3,4,8,4+,45,,2-6,FALSE,60mm flying base,
2540,1,Voidweaver,"16""",3+,3+,5,5,6,4,8,4+,130,,1-3,FALSE,65mm,
2541,1,Starweaver,"16""",3+,3+,5,5,6,4,8,4+,95,,1,FALSE,65mm,
2542,1,Yvraine,"8""",2+,2+,3,3,5,4,9,6+,140,,1,FALSE,75 x 42mm,
2543,1,The Visarch,"8""",2+,2+,3,3,6,5,9,2+,100,,1,FALSE,32mm,
2544,1,The Yncarne,"10""",2+,2+,7,7,12,6,10,3+,260,,1,FALSE,80mm,
2545,1,Beastmaster,"12""",3+,3+,3,4,3,3,7,5+,35,,1,FALSE,32mm flying base,
2546,1,Raider,"14""",4+,3+,6,6,10,3,7,4+,95,,1,FALSE,60mm flying base,
2547,1,Venom,"16""",4+,3+,5,5,6,3,7,4+,65,,1,FALSE,60mm flying base,
2548,1,Reaver,"18""",3+,3+,3,4,2,3,7,4+,20,,2-11,FALSE,32mm flying base,
2548,2,Arena Champion,"18""",3+,3+,3,4,2,4,8,4+,20,,1,FALSE,32mm flying base,
2549,1,Hellion,"14""",3+,3+,3,4,2,3,7,5+,17,,4-19,FALSE,32mm flying base,
2549,2,Helliarch,"14""",3+,3+,3,4,2,4,8,5+,17,,1,FALSE,32mm flying base,
2550,1,Razorwing Jetfighter,"20-72""",6+,3+,6,6,10,3,7,4+,150,,1,FALSE,120 x 92mm flying base,
2551,1,Voidraven Bomber,"20-60""",6+,3+,6,6,12,3,7,4+,175,,1,FALSE,120 x 92mm flying base,
2552,1,Scourge,"14""",3+,3+,3,3,1,2,7,4+,14,,4-9,FALSE,32mm,
2552,2,Solarite,"14""",3+,3+,3,3,1,3,8,4+,14,,1,FALSE,32mm,
2553,1,Ravager,"14""",4+,3+,6,6,11,3,7,4+,130,,1,FALSE,Use model,
2554,1,Lhamaean,"8""",3+,3+,3,3,3,2,8,5+,16,,0-4,FALSE,25mm,
2554,2,Medusae,"8""",3+,3+,3,3,3,1,8,5+,22,,0-4,FALSE,25mm,
2554,3,Sslyth,"8""",3+,3+,5,3,3,3,6,5+,18,,0-4,FALSE,40mm,
2554,4,Ur-Ghul,"8""",3+,-,4,3,3,4,4,7+,16,,0-4,FALSE,25mm,
2555,1,Archon,"8""",2+,2+,3,3,5,5,9,4+,70,,1,FALSE,25mm,
2556,1,Succubus,"8""",2+,2+,3,3,5,6,8,6+,80,,1,FALSE,25mm,
2557,1,Kabalite Warrior,"7""",3+,3+,3,3,1,2,7,4+,8,,4-19,FALSE,25mm,
2557,2,Sybarite,"7""",3+,3+,3,3,1,3,8,4+,8,,1,FALSE,25mm,
2558,1,Wych,"8""",3+,3+,3,3,1,3,7,6+,10,,4-19,FALSE,25mm,
2558,2,Hekatrix,"8""",3+,3+,3,3,1,4,8,6+,10,,1,FALSE,25mm,
2559,1,Incubi,"7""",2+,3+,3,3,1,3,8,3+,22,,4-9,TRUE,28mm,
2559,2,Klaivex,"7""",2+,3+,3,3,2,4,9,3+,22,,1,TRUE,28mm,
2560,1,Corsair Voidscarred,"7""",3+,3+,3,3,1,3,7,4+,12,,4-9,FALSE,28mm,
2560,2,Voidscarred Felarch,"7""",3+,3+,3,3,1,4,8,4+,12,,1,FALSE,28mm,
2560,3,Shade Runner,"7""",2+,3+,3,3,1,4,7,4+,20,,0-1,FALSE,28mm,
2560,4,Soul Weaver,"7""",3+,3+,3,3,1,3,8,4+,20,,0-1,FALSE,28mm,
2560,5,Way Seeker,"7""",3+,3+,3,3,1,3,8,4+,25,,0-1,FALSE,28mm,
2561,1,Corsair Voidreaver,"7""",3+,3+,3,3,1,2,7,4+,10,,4-9,FALSE,28mm,
2561,2,Voidreaver Felarch,"7""",3+,3+,3,3,1,3,8,4+,10,,1,FALSE,28mm,
2562,1,War Dog Executioner,"12""",3+,3+,6,7,12,4,8,3+,155,,1-3,FALSE,100mm,
2563,1,War Dog Stalker,"12""",3+,3+,6,7,12,4,8,3+,145,,1-3,FALSE,100mm,
2564,1,War Dog Karnivore,"14""",2+,3+,6,7,12,5,8,3+,140,,1-3,FALSE,100mm,
2565,1,War Dog Brigand,"12""",3+,3+,6,7,12,4,8,3+,155,,1-3,FALSE,100mm,
2566,1,War Dog Huntsman,"12""",3+,3+,6,7,12,4,8,3+,145,,1-3,FALSE,100mm,
2567,1,Knight Abominant,"10""",3+,3+,8,8,24,3,9,3+,430,,1,FALSE,170 x 109mm,
2568,1,Kratos,"10""",6+,3+,8,8,18,6,9,2+,320,,1,FALSE,Use model,
2569,1,Cult Demagogue,"6""",4+,4+,3,3,3,3,7,6+,,,1,FALSE,32mm,
2569,2,Mindwitch,"6""",4+,4+,3,3,3,1,6,6+,,,1,FALSE,32mm,
2569,3,Iconarch,"6""",4+,4+,3,3,2,2,6,6+,,,1,FALSE,32mm,
2569,4,Blessed Blades,"6""",4+,4+,4,3,1,2,6,6+,,,2,FALSE,28mm,
2570,1,Legionary,"6""",3+,3+,4,4,2,3,8,3+,18,,4-9,FALSE,32mm,
2570,2,Aspiring Champion,"6""",3+,3+,4,4,2,4,9,3+,18,,1,FALSE,32mm,
2571,1,Mutant,"6""",4+,4+,4,4,1,2,6,6+,6,,5-10,FALSE,25mm,
2571,2,Torment,"6""",4+,4+,5,4,3,2D3,6,6+,15,This unit cannot contain more than 3 Torment models unless it also contains 10 Mutant models.,3-6,FALSE,40mm,
2572,1,Chaos Predator Annihilator,"12""",6+,3+,6,8,11,3,8,3+,130,,1,FALSE,Use model,
2579,1,Rubric Marine,"6""",3+,3+,4,4,2,2,7,3+,21,,4-9,FALSE,32mm,
2579,2,Aspiring Sorcerer,"6""",3+,3+,4,4,2,3,8,3+,21,,1,FALSE,32mm,
2580,1,Plague Marine,"5""",3+,3+,4,5,2,2,7,3+,19,,4-9,FALSE,32mm,
2580,2,Plague Champion,"5""",3+,3+,4,5,2,3,8,3+,19,,1,FALSE,32mm,
2581,1,Noise Marine,"6""",3+,3+,4,4,2,3,8,3+,21,,4-9,FALSE,32mm,
2581,2,Noise Champion,"6""",3+,3+,4,4,2,4,9,3+,21,,1,FALSE,32mm,
2582,1,Bloodthirster,"12""",2+,2+,8,8,20,8,10,4+/4+,310,,1,FALSE,120 x 92mm,
2583,1,Blue Horror,"6""",5+,4+,2,3,1,1,5,6+/4+,,,10,FALSE,25mm,
2583,2,Brimstone Horror,"6""",5+,4+,1,3,1,1,4,6+/5+,,,-,FALSE,25mm,
2584,1,Pink Horror,"6""",4+,3+,3,3,1,1,6,6+/3+,,,9,FALSE,32mm,
2584,2,Iridescent Horror,"6""",4+,3+,3,3,1,2,7,6+/3+,,,1,FALSE,32mm,
2584,3,Blue Horror,"6""",5+,4+,2,3,1,1,5,6+/4+,,,-,FALSE,25mm,
2584,4,Brimstone Horror,"6""",5+,4+,1,3,1,1,4,6+/5+,,,-,FALSE,25mm,
2585,1,Gellerpox Mutants,"5""",4+,4+,4,4,1,2,6,6+,,,3,FALSE,25mm,
2585,2,Nightmare Hulks,"5""",4+,6+,5,4,5,4,8,5+,,,4,FALSE,40mm,
2586,1,Mutoid Vermin,"8""",4+,-,2,2,1,2,4,7+,,,16,FALSE,25mm,
2587,1,Navis Armsman,"6""",4+,4+,3,3,1,1,6,4+,,,9,FALSE,25mm,"28mm if armed with endurant shield, las-volley, meltagun or plasmagun"
2587,2,Navis Sergeant-at-Arms,"6""",4+,4+,3,3,1,2,7,4+,,,1,FALSE,25mm,
2588,1,Kroot Farstalker,"7""",3+,4+,4,3,1,2,6,6+,,,9,FALSE,28mm,
2588,2,Kroot Kill-broker,"7""",3+,4+,4,3,1,3,7,6+,,,1,FALSE,32mm,
2589,1,Traitor Enforcer,"6""",3+,3+,3,3,4,3,8,5+,45,,1,FALSE,32mm,
2589,2,Traitor Ogryn,"6""",3+,4+,6,5,6,5,8,5+,65,,0-1,FALSE,40mm,
2590,1,Traitor Guardsman,"6""",4+,4+,3,3,1,1,6,5+,,,9,FALSE,25mm,
2590,2,Traitor Sergeant,"6""",4+,4+,3,3,1,2,7,5+,,,1,FALSE,25mm,
2591,1,Mutoid Vermin,"8""",4+,-,2,2,1,2,4,7+,,,16,FALSE,25mm,
2592,1,Gellerpox Mutants,"5""",4+,4+,4,4,1,2,6,6+,,,3,FALSE,25mm,
2592,2,Nightmare Hulks,"5""",4+,6+,5,4,5,4,8,5+,,,4,FALSE,40mm,
2593,1,Ûthar the Destined,"5""",2+,2+,5,5,6,5,9,3+,160,,1,FALSE,40mm,
2594,1,Kâhl,"5""",2+,2+,4,4,5,4,9,3+,90,,1,FALSE,40mm,
2595,1,Einhyr Champion,"5""",2+,2+,5,5,5,4,9,2+,120,,1,FALSE,40mm,
2596,1,Grimnyr,"5""",3+,3+,4,4,4,2,9,4+,,,1,FALSE,40mm,
2596,2,CORV,"5""",4+,4+,3,4,1,1,6,4+,,,2,FALSE,25mm,
2597,1,Brôkhyr Iron-master,"5""",3+,2+,4,4,4,3,9,4+,,,1,FALSE,32mm,
2597,2,Ironkin Assistant,"5""",3+,3+,4,4,2,2,9,4+,,,1,FALSE,28mm,
2597,3,E-COG,"5""",4+,4+,3,4,1,1,9,4+,,,3,FALSE,25mm,
2598,1,Hearthkyn Warrior,"5""",3+,3+,4,4,1,2,7,4+,13,,9-19,FALSE,28mm,
2598,2,Theyn,"5""",3+,3+,4,4,2,3,8,4+,13,,1,FALSE,28mm,
2599,1,Hearthguard,"5""",3+,3+,5,5,2,2,8,2+,45,,4-9,FALSE,32mm,
2599,2,Hesyr,"5""",3+,3+,5,5,2,3,9,2+,45,,1,FALSE,32mm,
2600,1,Beserk,"5""",3+,3+,5,5,2,3,8,6+,33,,5-10,FALSE,28mm,50mm with mole grenade launcher
2601,1,Pioneer,"12""",3+,3+,4,5,3,3,8,4+,35,,3-6,FALSE,90 x 52mm,
2602,1,Sagitaur,"12""",6+,3+,6,7,9,3,8,3+,130,,1-2,FALSE,Use model,
2603,1,Brôkhyr Thunderkyn,"5""",3+,3+,5,5,3,2,8,3+,35,,3-6,FALSE,40mm,
2604,1,Hekaton Land Fortress,"10""",6+,3+,8,8,16,6,9,2+,310,,1,FALSE,Use model,
2605,1,Lord Solar Leontus,"12""",2+,2+,6,4,8,6,10,3+,170,,1,FALSE,80mm,
2606,1,Ursula Creed,"6""",3+,3+,3,3,5,5,9,4+,80,,1,FALSE,32mm,
2607,1,Cadian Castellan,"6""",3+,3+,3,3,5,4,9,5+,50,,1,FALSE,28mm,
2608,1,Veteran Guardsman,"6""",4+,4+,3,3,1,2,7,5+,,,4*,FALSE,,
2608,2,Platoon Commander,"6""",3+,3+,3,3,4,3,8,5+,,,1,FALSE,,
2608,3,Veteran Heavy Weapons Team,"6""",4+,4+,3,3,2,4,7,5+,,,0-1*,FALSE,,
2609,1,Cadian Veteran Guardsman,"6""",4+,4+,3,3,1,2,7,5+,,,4,FALSE,28mm,
2609,2,Cadian Commander,"6""",3+,3+,3,3,4,3,8,5+,,,1,FALSE,28mm,
2610,1,Master of Ordnance,"6""",4+,4+,3,3,1,1,6,5+,25,,1,FALSE,,
2610,2,Officer of the Fleet,"6""",4+,4+,3,3,1,1,6,5+,25,,1,FALSE,,
2610,3,Astropath,"6""",4+,4+,3,3,1,1,6,5+,40,,1,FALSE,,
2611,1,Ogryn Bodyguard,"6""",3+,4+,6,5,6,5,8,5+,50,,1,FALSE,,
2611,2,Nork Deddog,"6""",2+,3+,6,5,7,6,8,4+,60,,1,FALSE,,
2612,1,Shock Trooper,"6""",4+,4+,3,3,1,1,6,5+,,,9,FALSE,25mm,
2612,2,Shock Trooper Sergeant,"6""",4+,4+,3,3,1,2,7,5+,,,1,FALSE,25mm,
2613,1,Death Korps Trooper,"6""",4+,4+,3,3,1,1,6,5+,,,9,FALSE,25mm,
2613,2,Death Korps Watchmaster,"6""",4+,4+,3,3,1,2,7,5+,,,1,FALSE,25mm,
2614,1,Jungle Fighter,"6""",4+,4+,3,3,1,1,6,5+,,,9,FALSE,25mm,
2614,2,Jungle Fighter Sergeant,"6""",4+,4+,3,3,1,2,7,5+,,,1,FALSE,25mm,
2615,1,Kasrkin Trooper,"6""",4+,3+,3,3,1,2,7,4+,,,9,FALSE,28mm,
2615,2,Kasrkin Sergeant,"6""",4+,3+,3,3,1,3,8,4+,,,1,FALSE,28mm,
2616,1,Rough Rider,"12""",3+,4+,4,4,2,2,6,4+,20,,4-9,FALSE,60 x 35mm,
2616,2,Rough Rider Sergeant,"12""",3+,4+,4,4,2,3,7,4+,20,,1,FALSE,60 x 35mm,
2617,1,Rogal Dorn Battle Tank,"10""",6+,4+,8,9,17,6,8,2+,250,,1,FALSE,Use model,
2618,1,Ordnance Team,"6""",4+,4+,3,4,6,3,6,4+,,,2,FALSE,100mm,
2619,1,Aegis Defence Line,-,-,-,-,-,-,-,-,-,40,,1,FALSE,Use model,
2620,1,Tempestus Scion,"6""",4+,3+,3,3,1,2,7,4+,11,,4-9,FALSE,25mm,
2620,2,Tempestor,"6""",4+,3+,3,3,1,3,8,4+,11,,1,FALSE,25mm,
2621,1,Angron,"16""",2+,2+,9,7,18,12,10,2+,360,,1,FALSE,100mm,
2622,1,Khârn the Betrayer,"6""",2+,2+,6,4,6,9,9,2+,140,,1,FALSE,40mm,
2623,1,Lord Invocatus,"12""",2+,2+,6,6,8,7,9,2+,160,,1,FALSE,90 x 52mm,
2624,1,World Eaters Daemon Prince,"8""",2+,2+,8,6,8,7,10,3+,130,,1,FALSE,60mm,
2625,1,World Eaters Lord on Juggernaut,"10""",2+,2+,6,6,8,7,9,3+,125,,1,FALSE,90 x 52mm,
2626,1,World Eaters Master of Executions,"6""",2+,3+,4,4,5,6,9,3+,65,,1,FALSE,40mm,
2627,1,Khorne Berzerker,"6""",3+,3+,5,4,2,4,8,3+,22,,4-9,FALSE,32mm,
2627,2,Khorne Berzerker Champion,"6""",3+,3+,5,4,2,5,9,3+,22,,1,FALSE,32mm,
2628,1,Jakhal,"6""",4+,4+,3,3,1,3,6,6+,7,,8-17,FALSE,28mm,
2628,2,Jakhal Pack Leader,"6""",4+,4+,3,3,1,4,7,6+,7,,1,FALSE,28mm,
2628,3,Dishonoured,"6""",4+,4+,4,3,1,3,6,6+,7,,1-2,FALSE,40mm,
2629,1,World Eaters Terminator,"5""",3+,3+,4,4,3,4,9,2+,35,,4-9,FALSE,40mm,
2629,2,World Eaters Terminator Champion,"5""",3+,3+,4,4,3,5,10,2+,35,,1,FALSE,40mm,
2630,1,Eightbound,"9""",3+,3+,6,5,3,4,8,3+,40,,2-5,FALSE,40mm,
2630,2,Eightbound Champion,"9""",3+,3+,6,5,3,5,9,3+,40,,1,FALSE,40mm,
2631,1,Exalted Eightbound,"9""",2+,3+,6,5,3,4,8,3+,,,2,FALSE,40mm,
2631,2,Exalted Eightbound Champion,"9""",2+,3+,6,5,3,5,9,3+,,,1,FALSE,40mm,
2632,1,Helbrute,"6""",3+,3+,6,7,8,5,8,3+,105,,1,FALSE,60mm,
2633,1,Chaos Spawn,"7""",4+,-,5,5,4,2D3,8,5+,25,,1-5,FALSE,50mm,
2634,1,Chaos Land Raider,"10""",6+,3+,8,9,16,6,9,2+,265,,1,FALSE,Use model,
2635,1,Defiler,"8""",3+,3+,8,7,14,5,8,3+,175,,1,FALSE,Use model,
2636,1,Chaos Predator Destructor,"12""",6+,3+,6,8,11,3,8,3+,140,,1,FALSE,Use model,
2637,1,Chaos Predator Annihilator,"12""",6+,3+,6,8,11,3,8,3+,130,,1,FALSE,Use model,
2638,1,Forgefiend,"8""",3+,3+,6,7,12,5,8,3+,110,,1,FALSE,120 x 92mm,
2639,1,Maulerfiend,"10""",3+,3+,7,7,12,6,8,3+,140,,1,FALSE,120 x 92mm,
2640,1,Chaos Rhino,"12""",6+,3+,6,7,10,3,8,3+,80,,1,FALSE,Use model,
2641,1,Heldrake,"20-60""",3+,3+,7,7,12,5,8,3+,165,,1,FALSE,120 x 92mm flying base,
2642,1,Khorne Lord of Skulls,"10""",3+,3+,8,8,30,6,8,2+,575,,1,FALSE,Use model,
2645,1,Chaos Contemptor Dreadnought,"8""",3+,3+,7,7,9,4,8,3+,140,,1,FALSE,60mm,
2646,1,Chaos Land Raider Proteus,"10""",6+,3+,8,8,16,6,9,2+,220,,1,FALSE,Use model,
2647,1,Blood Slaughterer,"10""",3+,3+,7,7,9,5,8,3+,125,,1,FALSE,Use model,
2649,1,Decimator,"9""",3+,3+,7,7,12,5,8,3+,160,,1,FALSE,60mm,
2650,1,Kytan Ravager,"12""",3+,3+,8,8,26,5,9,3+,400,,1,FALSE,170 x 109mm,
2651,1,Greater Brass Scorpion,"12""",3+,3+,8,8,28,6,9,3+,430,,1,FALSE,Use model,
2652,1,Chaos Terrax-pattern Termite,"8""",4+,3+,7,8,14,3,8,3+,180,,1,FALSE,Use model,
2653,1,Chaos Vindicator Laser Destroyer,"10""",6+,3+,6,8,11,3,8,3+,175,,1,FALSE,Use model,
2654,1,Chaos Sicaran Punisher,"14""",6+,3+,6,7,14,3,8,2+,155,,1,FALSE,Use model,
2655,1,Chaos Land Raider Achilles,"10""",6+,3+,8,8,16,6,9,2+,270,,1,FALSE,Use model,
2656,1,Chaos Whirlwind Scorpius,"12""",6+,3+,6,7,11,3,8,3+,170,,1,FALSE,Use model,
2657,1,Hellforged Sicaran,"14""",6+,3+,6,7,14,3,8,2+,165,,1,FALSE,Use model,
2658,1,Chaos Sicaran Venator,"14""",6+,3+,6,7,14,3,8,2+,170,,1,FALSE,Use model,
2659,1,Chaos Spartan,"10""",5+,3+,8,8,20,6,9,2+,420,,1,FALSE,Use model,
2660,1,Chaos Deredeo Dreadnought,"8""",3+,3+,6,7,12,4,8,3+,190,,1,FALSE,80mm,
2661,1,Chaos Rapier Carrier,"4""",3+,3+,4,5,5,2,7,3+,75,,1,FALSE,Use model,
2662,1,Chaos Leviathan Dreadnought,"8""",3+,3+,7,7,14,4,8,2+,220,,1,FALSE,80mm,
2663,1,Dreadclaw Drop Pod,"12""",4+,-,6,6,9,4,8,3+,115,,1,FALSE,Use model,
2664,1,Kharybdis Assault Claw,"15""",4+,4+,8,8,20,4,8,3+,400,,1,FALSE,Use model,
2665,1,Chaos Cerberus,"10""",5+,3+,8,8,20,6,9,2+,370,,1,FALSE,Use model,
2666,1,Chaos Typhon,"10""",5+,3+,8,8,20,6,9,2+,320,,1,FALSE,Use model,
2667,1,Chaos Fellblade,"10""",5+,3+,8,8,26,6,9,2+,550,,1,FALSE,Use model,
2668,1,Chaos Falchion,"10""",5+,3+,8,8,26,6,9,2+,550,,1,FALSE,Use model,
2669,1,Chaos Mastodon,"10""",5+,3+,9,9,30,6,9,2+,750,,1,FALSE,Use model,
2670,1,Hell Blade,"20""-60""",6+,3+,6,6,9,2,8,3+,135,,1,FALSE,120 x 92mm flying base,
2671,1,Hell Talon,"20""-60""",6+,3+,7,7,14,6,8,3+,210,,1,FALSE,120 x 92mm flying base,
2672,1,Chaos Storm Eagle Gunship,"20""-45""",6+,3+,8,7,18,6,9,3+,335,,1,FALSE,120 x 92mm flying base,
2673,1,Chaos Fire Raptor Gunship,"20""-45""",6+,3+,8,7,18,6,9,3+,340,,1,FALSE,120 x 92mm flying base,
2674,1,Chaos Thunderhawk Gunship,"20""-50""",6+,3+,10,8,30,6,9,2+,800,,1,FALSE,120 x 92mm flying base,
2675,1,Chaos Sokar-pattern Stormbird,"20-50""",6+,3+,10,8,40,6,9,2+,1000,,1,FALSE,120 x 92mm flying base,
2676,1,Chaos Xiphon Interceptor,"20""-60""",6+,3+,6,7,12,3,8,3+,235,,1,FALSE,120 x 92mm flying base,
2677,1,Brutalis Dreadnought,"10""",3+,3+,7,7,13,5,8,3+,170,,1,FALSE,90mm,
2678,1,Desolation Marine,"6""",3+,3+,4,4,2,2,7,3+,35,,4-9,FALSE,32mm,
2678,2,Desolation Sergeant,"6""",3+,3+,4,4,2,3,8,3+,35,,1,FALSE,32mm,
2679,1,Vashtorr the Arkifane,"12""",2+,3+,7,7,14,7,9,2+,260,,1,FALSE,80mm,
2682,1,Lion El’Jonson,"8""",2+,2+,6,6,9,10,11,2+,320,,1,FALSE,60mm,
2683,1,Vigilant,"6""",4+,4+,3,3,1,2,8,4+,,,9,FALSE,28mm,
2683,2,Proctor-Vigilant,"6""",4+,4+,3,3,1,3,9,4+,,,1,FALSE,28mm,
2683,3,Cyber-mastiff,"8""",3+,-,5,3,1,3,5,4+,+10,,0-1,FALSE,25mm,
2684,1,Subductor,"6""",4+,4+,3,3,1,2,8,3+,,,9,FALSE,28mm,
2684,2,Proctor-Subductor,"6""",4+,4+,3,3,1,3,9,3+,,,1,FALSE,28mm,
2684,3,Cyber-mastiff,"8""",3+,-,5,3,1,3,5,4+,+10,,0-1,FALSE,25mm,
2685,1,Exaction Vigilant,"6""",3+,4+,3,3,1,2,8,4+,13,,4-9,FALSE,28mm,
2685,2,Proctor-Exactant,"6""",3+,4+,3,3,1,3,9,4+,13,,1,FALSE,28mm,
2685,3,Cyber-mastiff,"8""",3+,-,5,3,1,3,5,4+,10,,0-1,FALSE,25mm,
2685,4,Chirurgant,"6""",3+,4+,3,3,1,2,8,4+,13,,0-1,FALSE,28mm,
2685,5,Revelatum,"6""",3+,2+,3,3,1,2,8,4+,13,,0-1,FALSE,28mm,
2685,6,Castigator,"6""",3+,4+,3,3,1,4,8,4+,13,,0-1,FALSE,28mm,
